ID;Label;KeywordsB2018;KeywordsA2018
Rene Jativa, E.;Rene Jativa, E.;NLOS mitigation,TDOA based positioning systems,Antenna Arrays,Cramer Rao Bounds (CRB),wireless sensor network,geometrical restrictions,WLLS;
Kim, S.;Kim, S.;;
Duan, Z.;Duan, Z.;;
Llano, D.;Llano, D.;;
Mancheno, S.;Mancheno, S.;;
Quek, S.;Quek, S.;Magnetic field imaging,Magnetoinductive sensors,NDE,Magneto-inductive sensors,Magnetic Field,Sensor array;
Gaydecki, P.;Gaydecki, P.;Magnetic field imaging,Magnetoinductive sensors,NDE,Magneto-inductive sensors,Magnetic Field,Sensor array;
Debut, A.;Debut, A.;Image processing,Texture Analysis,Hurst-operator,Edge-detection,Nanoparticles;
Cumbal, L.;Cumbal, L.;Image processing,Texture Analysis,Hurst-operator,Edge-detection,Nanoparticles;
Jadán-Guerrero, J.;Jadán-Guerrero, J.;Assistive technology,ICT,Quality of life,Children with disabilities;
Altamirano, I.;Altamirano, I.;Assistive technology,ICT,Quality of life,Children with disabilities;
Arias, H.;Arias, H.;Assistive technology,ICT,Quality of life,Children with disabilities;
Jadán, J.;Jadán, J.;Assistive technology,ICT,Quality of life,Children with disabilities;
Soria, N.F.;Soria, N.F.;;
Pezzi, L.;Pezzi, L.;NLC,Nanoparticles,thermal effect;
De Sio, L.;De Sio, L.;NLC,Nanoparticles,thermal effect;
Palermo, G.;Palermo, G.;NLC,Nanoparticles,thermal effect;
Tabiryan, N.;Tabiryan, N.;NLC,Nanoparticles,thermal effect;
Umeton, C.;Umeton, C.;NLC,Nanoparticles,thermal effect;
Portilla-Yandún, J.;Portilla-Yandún, J.;Directional wave spectra,Spectral wave climate,Spectral wave systems,Swell,Spectral partitioning,Wind sea;
Cavaleri, L.;Cavaleri, L.;Directional wave spectra,ECMWF,Spectral wave climate,Triaxys buoy,ERA-Interim,Colombian Pacific Ocean,Spectral wave systems,Swell,Spectral partitioning,Wind sea;
Van Vledder, G.P.;Van Vledder, G.P.;Directional wave spectra,Spectral wave climate,Spectral wave systems,Swell,Spectral partitioning,Wind sea;
Cassola, A.;Cassola, A.;ISP,Authentication,Wi-Fi,Anonymity,GPU,Private Information Retrieval,NTRU,Mobile;
Blass, E.-O.;Blass, E.-O.;ISP,Authentication,Wi-Fi,Anonymity,GPU,Private Information Retrieval,NTRU,Mobile;
Noubir, G.;Noubir, G.;ISP,Authentication,Wi-Fi,Anonymity,GPU,Private Information Retrieval,NTRU,Mobile;
Fernández, C.;Fernández, C.;Ad-Hoc,delay,jitter,througput,QoS,packet loss,WDS,IEEE 802.11.b;
Morales, C.;Morales, C.;Ad-Hoc,delay,jitter,througput,QoS,packet loss,WDS,IEEE 802.11.b;
Játiva, E.R.;Játiva, E.R.;NLOS mitigation,wireless sensor networks,TOA based positioning systems,geometrical restrictions,WLLS;
Sánchez, D.;Sánchez, D.;NLOS mitigation,wireless sensor networks,TOA based positioning systems,geometrical restrictions,WLLS;
Portilla, J.;Portilla, J.;ECMWF,Spectral wave climate,Triaxys buoy,ERA-Interim,Colombian Pacific Ocean,Spectral partitioning;
Caicedo, A.L.;Caicedo, A.L.;ECMWF,Spectral wave climate,Triaxys buoy,ERA-Interim,Colombian Pacific Ocean,Spectral partitioning;
Padilla-Hernández, R.;Padilla-Hernández, R.;ECMWF,Spectral wave climate,Triaxys buoy,ERA-Interim,Colombian Pacific Ocean,Spectral partitioning;
González-Guevara, V.I.;González-Guevara, V.I.;Feature selection,Testor theory,Algorithms;
Cervantes-Alonso, F.;Cervantes-Alonso, F.;;
Arévalo, G.;Arévalo, G.;;
Cárdenas, D.;Cárdenas, D.;;
Poves, E.;Poves, E.;;
Popoola, W.;Popoola, W.;;
Haas, H.;Haas, H.;;
Thompson, J.;Thompson, J.;;
Alba, E.;Alba, E.;;
Guilcapi, D.;Guilcapi, D.;;
Ibarra, J.;Ibarra, J.;;
Bianchini, R.;Bianchini, R.;;
Zambrano, C.;Zambrano, C.;;
Prócel, L.M.;Prócel, L.M.;;
Stashans, A.;Stashans, A.;;
Viteri, R.;Viteri, R.;;
Tipán, F.;Tipán, F.;;
Ortiz, D.F.;Ortiz, D.F.;;
Parashar, N.;Parashar, N.;;
Bardon, O.;Bardon, O.;;
Goodwin, R.;Goodwin, R.;;
Uvarov, S.;Uvarov, S.;;
Wood, D.;Wood, D.;;
