ID;Label;KeywordsB2018;KeywordsA2018
Nunes, F.L.S.;Nunes, F.L.S.;Graphic oracle,Three-Dimensional Synthetic Vascular Networks,Affective Computing,Software Testing,Serious Games,Gametherapy,Content-based image retrieval,Natural Interaction,Virtual Reality,CBIR,Segmentation evaluation,Virtual Rehabilitation,Test oracles,Angiography;Affective Computing,Diagnosis,Mammogram,Breast cancer,Mammography,Spherical harmonics,Facial expression mapping,Affective computing,Congestive heart failure,Facial expression cloning,virtual reality,Grammars,Information retrieval,Simulation,CBIR,Serious game,requirements engineering,Gamification,Emotion recognition,software testing,Systematics,Expression transfer,Dentistry,Medical images,Breast cancer diagnosis,Classification,3D object retrieval,Content-based image retrieval,Affective Adaptation,Syntactic approach,Facial expression generation,Protocols,Facial expression synthesis,Software,Left ventricle,Pattern recognition,Computer applications,Mass classification,Descriptors,Virtual reality,3D signal-based analysis
Denysiuk, R.;Denysiuk, R.;;Evolutionary computing,Evolutionary computation,Artificial neural networks,Multiobjective knapsack problem,Neuroevolution
Gaspar-Cunha, A.;Gaspar-Cunha, A.;;Evolutionary computing,Evolutionary computation,Artificial neural networks,Multiobjective knapsack problem,Neuroevolution
Pimentel, B.A.;Pimentel, B.A.;;Data characterization,Meta-learning,Clustering
De Carvalho, A.C.P.L.F.;De Carvalho, A.C.P.L.F.;;keystroke dynamics,imbalanced multi-label,Label Ranking,ensembles,label problems,privacy,Metalearning,template update,Label ranking,Dimensionality reduction,label expansion,Protein Function Prediction,Meta-learning,cybersecurity,adaptive biometric systems,multi-label classification,Algorithm recommendation,Multi-label Feature Selection,Collaborative Filtering,Collaborative filtering,Hierarchical Multi-label Classification,security,label dependency
Oliva, J.T.;Oliva, J.T.;;Multiclass classification,Software engineering,Ontologies,Epilepsy,Signal processing,Electroencephalogram,Natural language processing,Machine learning,Medical reports,Text mining,Medical report,Data mining
Luis Garcia Rosa, J.;Luis Garcia Rosa, J.;;
Finizola, J.S.;Finizola, J.S.;;Deep learning,Extreme learning machine,Support vector machine,Convolutional neural networks,Face recognition,Convolutional Neural Network,Optimum-path forest,Artificial neural networks,K-nearest neighbors,Autoencoder,Deep Face,Deep Learning
Targino, J.M.;Targino, J.M.;;Deep learning,Extreme learning machine,Support vector machine,Occluded,Convolutional neural networks,Face recognition,Convolutional Neural Network,Face,Optimum-path forest,Biometric,Reconstruction face,Artificial neural networks,Autoencoder,Recognition,Deep Face,Detection occlusion,Deep Learning,K-nearest neighbors
Teodoro, F.G.S.;Teodoro, F.G.S.;;Deep learning,Extreme learning machine,Support vector machine,Convolutional neural networks,Face recognition,Convolutional Neural Network,Optimum-path forest,Artificial neural networks,K-nearest neighbors,Autoencoder,Deep Face,Deep Learning
Lima, C.A.M.;Lima, C.A.M.;Pattern recognition,Sign language,Grammatical facial expression,Machine learning;Multidimensional Representation,Occluded,Cheminformatics,Support-vector regression,Convolutional Neural Network,Face,Gesture Phase Segmentation,Medicinal chemistry,QSAR models,Biometric,Reconstruction face,Autoencoder,Recognition,Deep Face,Detection occlusion,Deep Learning,Transfer learning,Multilayer Perceptron
D'Addio, R.M.;D'Addio, R.M.;Word sense disambiguation,Recommender systems,Item representation;Recommender systems,Item representation,Unstructured metadata
Marinho, R.S.;Marinho, R.S.;Word sense disambiguation,Recommender systems,Item representation;Recommender systems,Item representation,Unstructured metadata
Manzato, M.G.;Manzato, M.G.;Feature extraction,Face recognition,SVM,Recommender systems,Bag-of-features,Feret database,Sentiment analysis,Word sense disambiguation,Item representation;Co-training,Cold-start,Recommender systems,User interaction,Semi-supervised learning,Recommender system,Ensembles,Multimodal,Item representation,Unstructured metadata
Penteado, B.E.;Penteado, B.E.;;ECA,Interpersonal help-seeking,Backchannel prediction,Sequence analysis,Learning trajectories,Educational data mining,Learning strategies,Machine learning,Virtual agent,Regression,Study strategies,Active learning,Learning analytics
Isotani, S.;Isotani, S.;;Narrative,Interactive geometry,Serious games,Sequence analysis,Computational Thinking,Agile project,educational technology,Systematic mapping,Literature review,Systematic review,Study strategies,Web,Affective computing,Ontology,Framework,Scripted collaborative learning,K-12,Game design,Management experience,Mathematical function,Negative effects,Interpersonal help-seeking,Computer-supported collaborative learning,Group formation,CSCL,Linked data,Experts,Software project,Regression,Gamification,Graduate,Active learning,Computer-Supported Collaborative Learning (CSCL),Evaluation,Motivation,Case study,Approach,Social network,interface design,SE education,Collaboration scripts,Process,Intelligent tutoring systems,Evaluation of teaching and learning process,Learning trajectories,e-Learning,gestural interfaces,Motivation problems,Emotional awareness,Agile method,Learning strategies,Educational data mining,Assessment,Education,Educational Data Mining,PBL,Taxonomy,Learning process,usability,Educational games,Survey,Experience report,Educational resource,Personalization,Games,Best practices for publishing linked data,Learning analytics
Paiva, P.M.P.;Paiva, P.M.P.;;Sequence analysis,Learning trajectories,Study strategies,Active learning,Learning analytics
Marina, M.-Z.;Marina, M.-Z.;;Sequence analysis,Learning analytics,Learning trajectories
Ferrari, D.V.;Ferrari, D.V.;;Interpersonal help-seeking,Sequence analysis,Learning trajectories,Learning strategies,Educational data mining,Regression,Study strategies,Active learning,Learning analytics
Rossi, F.L.;Rossi, F.L.;;total flowtime,Total flowtime,No-idle,Flowshop,no-idle flowshop,Setup time,Heuristics,Scheduling,heuristics
Nogueira Lorena, L.H.;Nogueira Lorena, L.H.;;
Goncalves Quiles, M.;Goncalves Quiles, M.;;
Nogueira Lorena, L.A.;Nogueira Lorena, L.A.;;
Cespedes, J.G.;Cespedes, J.G.;;
Cavalcanti, R.B.D.C.;Cavalcanti, R.B.D.C.;;
De Almeida, C.W.D.;De Almeida, C.W.D.;;
De Souza, R.M.C.R.;De Souza, R.M.C.R.;;
Vargas-Munoz, J.E.;Vargas-Munoz, J.E.;;Image foresting transform,spanning forests,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Chowdhury, A.S.;Chowdhury, A.S.;;Image foresting transform,spanning forests,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Alexandre, E.B.;Alexandre, E.B.;;Image foresting transform,spanning forests,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Vechiatto Miranda, P.A.;Vechiatto Miranda, P.A.;;Image foresting transform,spanning forests,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Falcao, A.X.;Falcao, A.X.;Differential Image Foresting Transform,superpixels,Image Foresting Transform;Image foresting transform,spanning forests,connectivity function,superpixel/supervoxel segmentation,mixed seed sampling
Toledo Palomino, P.;Toledo Palomino, P.;;Framework,Narrative,Games,Gamification,Education
Toda, A.M.;Toda, A.M.;Software testing techniques,Educational games,Software testing education;Framework,Narrative,Case study,Evaluation,Social network,Negative effects,Process,Taxonomy,Survey,Games,Experts,Gamification,Assessment,Education
Oliveira, W.;Oliveira, W.;;Framework,Narrative,Taxonomy,Survey,Games,Experts,Gamification,Education
Cristea, A.I.;Cristea, A.I.;;Framework,Narrative,Taxonomy,Survey,Games,Experts,Gamification,Education
Chalco Challco, G.;Chalco Challco, G.;;Motivation problems,Gamification,Ontology,Scripted collaborative learning
Bittencourt, I.I.;Bittencourt, I.I.;;Serious games,Syntactics,Classification algorithms,feature extraction,Attention Deficit Hyperactivity Disorder,Systematic mapping,Literature review,Machine learning,Affective computing,Ontology,Scripted collaborative learning,Feature extraction,Game design,machine learning,Computer-supported collaborative learning,Group formation,Gamification,Computer-Supported Collaborative Learning (CSCL),Semantics,Systematics,Case study,Social network,Intelligent tutoring systems,Electronic learning,Motivation problems,Emotional awareness,Agile method,Assessment,Question classification,Educational resource,feature selection,Personalization,Computersin Education
Scabini, L.F.S.;Scabini, L.F.S.;Feature extraction,Shape analysis,Complex networks,Computer vision,Classification;Feature extraction,Texture classification,Complex networks,Color–texture,Global average pooling,Multilayer networks,Web-based application,Leaf midrib,Deep Convolutional Neural Networks,Plant classification,Texture analysis
Condori, R.H.M.;Condori, R.H.M.;;Feature extraction,Complex networks,Color–texture,Multilayer networks,Deep Convolutional Neural Networks,Texture analysis
Ochs, M.;Ochs, M.;;Machine learning,Backchannel prediction,ECA,Virtual agent
Bertrand, R.;Bertrand, R.;;Machine learning,Backchannel prediction,ECA,Virtual agent
Blache, P.;Blache, P.;;Machine learning,Backchannel prediction,ECA,Virtual agent
Sá Junior, J.J.M.;Sá Junior, J.J.M.;;Color textures,Texture analysis,Randomized neural network
Backes, A.R.;Backes, A.R.;;Titanium alloy,Pap-smear database,Contour-based analysis,Texture,Randomized neural network,Metallography,Color textures,Texture analysis,Shape classification,Randomized neural network based signature
Costa, B.L.G.;Costa, B.L.G.;;Symmetric optimum criterion,Frequency response method,Metaheuristic optimization,PI controllers,Three-phase induction motors,DTC-SVM
Graciola, C.L.;Graciola, C.L.;;Symmetric optimum criterion,Frequency response method,Metaheuristic optimization,PI controllers,Three-phase induction motors,DTC-SVM
Castoldi, M.F.;Castoldi, M.F.;Node-depth encoding,Multiobjective evolutionary algorithms,Differential evolution,Service restoration,Large-scale distribution systems;Symmetric optimum criterion,Frequency response method,Fault diagnosis,Intelligent pattern classifications,Signal injection,PI controllers,Three-phase induction motors,DTC-SVM,Metaheuristic optimization
Pereira, W.C.D.A.;Pereira, W.C.D.A.;;Symmetric optimum criterion,Frequency response method,PI controllers,Three-phase induction motors,DTC-SVM
Gross, T.J.;Gross, T.J.;;Bayesian Networks learning,Bayesian network,Directed Acyclic Graph,Analytical threshold,Associations discovery,Robust structures,Model averaging,Cognitive impairment,Metabolic syndrome,D-separation,Population aging,Risk factors
Bessani, M.;Bessani, M.;;power restoration,Bayesian network,Bayesian inference,particle swarm optimization,Model averaging,Pareto set,Population aging,State estimation,Bayesian Networks learning,in field crews patrol,Directed Acyclic Graph,Associations discovery,routing,State space model,Analytical threshold,multi-objective,Robust structures,Cognitive impairment,Metabolic syndrome,Risk factors,Power systems,Phasor measurement unit,D-separation
Darwin Junior, W.;Darwin Junior, W.;;Bayesian Networks learning,Analytical threshold,Robust structures,Model averaging
Vale, F.A.C.;Vale, F.A.C.;;Bayesian Networks learning,Bayesian network,Directed Acyclic Graph,Analytical threshold,Associations discovery,Robust structures,Model averaging,Cognitive impairment,Metabolic syndrome,D-separation,Population aging,Risk factors
Carvalho, E.C.;Carvalho, E.C.;;Gated Recurrent Unit,Intelligent Control,Fault-Tolerance,Long Short-Term Memory,Indoor Localization
Ferreira, B.V.;Ferreira, B.V.;;Gated Recurrent Unit,Intelligent Control,Fault-Tolerance,Long Short-Term Memory,Indoor Localization
Pessin, G.;Pessin, G.;;Gated Recurrent Unit,Intelligent Control,Fault-Tolerance,Long Short-Term Memory,Indoor Localization
Klock, A.C.;Klock, A.C.;;Taxonomy,Survey,Experts,Gamification,Education
Correa, A.S.;Correa, A.S.;;Structuring process,Software architecture,Software platform,Common Crawl,Open data-soft,Open Data,OpenDataSoft,Open data,Socrata,CKAN,Open Government Data,ArcGIS
Da Silva, F.S.C.;Da Silva, F.S.C.;;Software platform,Common Crawl,Open data-soft,Open Data,OpenDataSoft,Open data,Socrata,CKAN,ArcGIS
Futorny, V.;Futorny, V.;;Tableaux realization,Gelfand–Tsetlin basis,Quantum group,Gelfand–Tsetlin module
Ramirez, L.E.;Ramirez, L.E.;;Tableaux realization,Gelfand–Tsetlin basis,Quantum group,Gelfand–Tsetlin module
Zhang, J.;Zhang, J.;;memory size,Tableaux realization,Markov chain,outlier,Data classification,Critical memory size,Internal outlier,Gelfand–Tsetlin module,time series,Tourist walk,Outlier,Attractor,Random walk,attractor,Network-based learning,Crossing-attractor,Quantum group,Supervised learning,Memory size,community detection.,trend detection,Limiting probabilities,complex networks,critical memory size,Steady states,Gelfand–Tsetlin basis,High level classification,tourist walk
Coutinho, G.;Coutinho, G.;;smart toys,Privacy,Staggered model,Quantum walks,State transfer,Children
Portugal, R.;Portugal, R.;;Staggered model,Quantum walks,State transfer
Vivaldini, K.C.T.;Vivaldini, K.C.T.;;Rapidly-exploring random trees,Route planning,UAV,Bayesian optimization
Martinelli, T.H.;Martinelli, T.H.;;Rapidly-exploring random trees,Route planning,UAV,Bayesian optimization
Guizilini, V.C.;Guizilini, V.C.;;Semantic Segmentation,data augmentation,Unmanned aerial vehicles,Route planning,UAV,precision agriculture,Rapidly-exploring random trees,neural networks,Bayesian optimization
Ramos, F.T.;Ramos, F.T.;;Vehicle localization,Gaussian process occupancy map,curb detection,road marking detection,Monte Carlo localization,occupancy grid map,Route planning,UAV,Rapidly-exploring random trees,Bayesian optimization
Wolf, D.F.;Wolf, D.F.;optimal control,Intelligent vehicles,robust control,advanced driver assistance systems;curb detection,Safety,uncertain systems,ROS,Rapidly-exploring random trees,Autonomous truck,Vehicle localization,Monte Carlo localization,optimal control,linear matrix inequalities,occupancy grid map,Diagnotic,Multiple attribute decision making,road marking detection,Robust control,Route planning,UAV,ADAS,Gaussian process occupancy map,Robotic,linear systems,Bayesian optimization
Kishi, R.M.;Kishi, R.M.;;Video,Deep learning,Temporal scene segmentation,Early fusion,RNN,Multimedia,Scene segmentation,CNN
Trojahn, T.H.;Trojahn, T.H.;;Video,Deep learning,Temporal scene segmentation,Early fusion,RNN,Multimedia,Videos,Accessibility,Scene segmentation,CNN,3D gestural interaction,Visual impairment
Goularte, R.;Goularte, R.;Blind users,Case study,Gestural interactions,Accessibility,User experience,Data collection,Visually impaired users,Game development;Video,Deep learning,Temporal scene segmentation,Early fusion,RNN,Multimedia,Videos,Accessibility,Scene segmentation,CNN,3D gestural interaction,Visual impairment
Ramos, J.S.;Ramos, J.S.;;Graph-based representation,Image segmentation,Vertebral compression fractures,Magnetic resonance imaging,Filtering,Feature point matching,3D vertebrae reconstruction,Balanced Growth,Outliers removal
Cazzolato, M.T.;Cazzolato, M.T.;domain index,Lung diseases,texture,medical images,CT scans,statistical modeling,heat map,classification,CBIR,content-based image retrieval,metric spaces,superpixel.;image retrieval,content-based image retrieval,Mammography,Feature extraction,Index,medical images,Magnetic resonance imaging,skin ulcer,CBIR,RDBMS,Lung classification,Metric access method,Feature correlation,Statistical modeling,Metric Access Method,domain index,Proposals,Complex data,Indexes,Hospitals,3D vertebrae reconstruction,Balanced Growth,metric spaces,Bag-of-visual-words,Heat map representation
Faical, B.S.;Faical, B.S.;;3D vertebrae reconstruction,Balanced Growth,Magnetic resonance imaging
Silva, H.;Silva, H.;;Software metrics,Disease,Mosquito,Code annotation,Development,IoT Applications,Outbreak,Thresholds,Aedes aegypti,Internet of Things
Braga, R.T.V.;Braga, R.T.V.;;,Interoperability,Cyber-Physical Ecosystems,Dependability Analysis,Approach Systems-of-Systems,Internet of Everything,Service-Oriented Architecture,Software Development,Systematic mapping,Fault tree analysis,Mosquito,System of Systems,IoT Applications,Aedes aegypti,System of systems,Disease,Multi-agent Systems,Challenge,Development,Integration,Outbreak,UAV,FTA,Unmanned aerial vehicles,Internet of Things
Zabot, G.F.;Zabot, G.F.;;Ontology,Metric access method,Complex data,Feature correlation,Public Tendering,Similarity Comparison,Relational Databases,CBIR,Division Operator,Complex Data,Index
Scabora, L.C.;Scabora, L.C.;medical images,content-based image retrieval,metric spaces,domain index;Complex networks,image retrieval,Crime analysis,content-based image retrieval,Mammography,Feature extraction,Index,medical images,skin ulcer,CBIR,RDBMS,Visual signature,Lung classification,Metric access method,Feature correlation,Statistical modeling,Metric Access Method,domain index,Proposals,Complex data,Pattern analysis,Criminal communities,Indexes,Hospitals,Image retrieval,metric spaces,Bag-of-visual-words,Heat map representation
Garces, L.;Garces, L.;;Health care supportive home,Software architecture,Diabetes mellitus,Software Architecture,Connector,Mediator,Ambient assisted living,Reference architecture,Systems-of-Systems
Vicente, I.Z.;Vicente, I.Z.;;Health care supportive home,Software architecture,Diabetes mellitus,Ambient assisted living,Reference architecture
Marques, L.T.;Marques, L.T.;Smart grids,Evolutionary computation,Power distribution faults,Power system restoration;distribution system operation,service restoration,Multi-objective evolutionary algorithms,Smart grids,remotely controlled switch,priority customers,Evolutionary algorithm,Service restoration
Fernandes, J.P.R.;Fernandes, J.P.R.;;Multi-objective evolutionary algorithms,Smart grids,Service restoration
London, J.B.A.;London, J.B.A.;Node-depth encoding,Multiobjective evolutionary algorithms,Evolutionary computation,Differential evolution,Smart grids,Power distribution faults,Service restoration,Large-scale distribution systems,Power system restoration;Power systems,State space model,distribution system operation,service restoration,Phasor measurement unit,Evolutionary algorithm,Multi-objective evolutionary algorithms,Smart grids,remotely controlled switch,priority customers,Bayesian inference,Service restoration,State estimation
Diaz Amado, J.A.;Diaz Amado, J.A.;;
Gomes, I.P.;Gomes, I.P.;;Autonomous truck,Diagnotic,Multiple attribute decision making,Safety
Amaro, J.;Amaro, J.;3D Feature Extraction,Pattern Recognition,Object Classification;Traffic Sign Recognition,Intelligent Vehicles,Deep Learning,ADAS,Robotics Vehicles
Osorio, F.S.;Osorio, F.S.;Tensorflow,Deep Learning,ADAS,Traffic Sign,Robotics Vehicles;Traffic Sign Recognition,Computer Vision 3D,Intelligent Vehicles,Robotic,ROS,Deep Learning,ADAS,Robotics Vehicles
Watanabe, T.;Watanabe, T.;;Safety assessment,Intelligent agent,Autonomous car
Dos Santos, T.C.;Dos Santos, T.C.;;
Bruno, D.R.;Bruno, D.R.;Tensorflow,Deep Learning,ADAS,Traffic Sign,Robotics Vehicles;Autonomous truck,Traffic Sign Recognition,Diagnotic,Multiple attribute decision making,Safety,Computer Vision 3D,Intelligent Vehicles,Robotic,mobile robot,global path planning,ROS,Genetic algorithm,Deep Learning,ADAS,neural network,Robotics Vehicles
Faical, B.;Faical, B.;;Quantitative assessment of microscopic images,High resolution lung biopsy,Airway-centered Interstitial Fibrosis,Interstitial fibrosis diagnosis,Image analysis
Fabro, A.;Fabro, A.;;Quantitative assessment of microscopic images,High resolution lung biopsy,Airway-centered Interstitial Fibrosis,Interstitial fibrosis diagnosis,Image analysis
Traina, A.;Traina, A.;;Multidimensional proximity search,Exploratory data analysis,Complex data,Relational database systems,Quantitative assessment of microscopic images,SQL,High resolution lung biopsy,Similarity search,Airway-centered Interstitial Fibrosis,Interstitial fibrosis diagnosis,Image analysis
De Carvalho, D.F.;De Carvalho, D.F.;;SIPRAD,Radiotherapy,DICOM RT,TPS,Onco APP,Image Processing,RTPS,Radiotherapy Treatment Planning System (RTPS)
Guerrero, J.A.C.;Guerrero, J.A.C.;;SIPRAD,RTPS,TPS,Onco APP
Maldonado, L.;Maldonado, L.;;SIPRAD,RTPS,TPS,Onco APP
Vale, H.M.C.;Vale, H.M.C.;;SIPRAD,Radiotherapy,DICOM RT,TPS,Onco APP,Image Processing,RTPS,Radiotherapy Treatment Planning System (RTPS)
De Oliveira, H.F.;De Oliveira, H.F.;;SIPRAD,Radiotherapy,DICOM RT,TPS,Onco APP,Image Processing,RTPS,Radiotherapy Treatment Planning System (RTPS)
Pedro, R.W.D.;Pedro, R.W.D.;;Diagnosis,Pattern recognition,Breast cancer diagnosis,Mass classification,Mammogram,Grammars,Classification,Breast cancer,Syntactic approach,Mammography
MacHado-Lima, A.;MacHado-Lima, A.;;Pattern recognition,Breast cancer diagnosis,Mass classification,Grammars,Syntactic approach,Mammography
do Carmo, R.M.C.;do Carmo, R.M.C.;;Evaluation,Case study,Process,Social network,Gamification,Assessment
da Silva, A.P.;da Silva, A.P.;;Evaluation,Case study,Process,Social network,Gamification,Assessment
Lima, M.H.P.;Lima, M.H.P.;;Evaluation,UN,Accessibility,E-Government,E-Government Survey,Web
Cagnin, M.I.;Cagnin, M.I.;;Evaluation,SOA,UN,Software asset,ISO/IEC 12207,Accessibility,E-Government,E-Government Survey,Reference architecture,Web,Repository
Paiva, D.M.B.;Paiva, D.M.B.;;Evaluation,SOA,UN,Software asset,ISO/IEC 12207,Accessibility,E-Government,E-Government Survey,Reference architecture,Web,Repository
Freire, A.P.;Freire, A.P.;;Evaluation,UN,Accessibility,E-Government,E-Government Survey,Web
Fortes, R.P.D.M.;Fortes, R.P.D.M.;;Evaluation,UN,Accessibility,E-Government,E-Government Survey,Web
Rohling, A.J.;Rohling, A.J.;;Industry,Software architecture,System-of-systems,Software component,Satellites control,Model-driven,Reference architecture,Simulation,Model-based,Pattern
Ferreira, M.G.V.;Ferreira, M.G.V.;;Software component,Satellites control,Reference architecture
Dos Santos, W.A.;Dos Santos, W.A.;;Software component,Satellites control,Reference architecture
Massignan, J.A.D.;Massignan, J.A.D.;;Power systems,State space model,Phasor measurement unit,Distribution Systems,Communication networks,Advanced Measurement Infrastructure,Embedded System,State Estimation,Bayesian inference,State estimation
Miranda, V.;Miranda, V.;;Power systems,State space model,Phasor measurement unit,Bayesian inference,State estimation
Ridel, D.A.;Ridel, D.A.;;
Deo, N.;Deo, N.;;
Wolf, D.;Wolf, D.;;Autonomous car,recognition,road user,behavior,prediction,estimation,Intelligent agent,crossing,intention,trajectory,pedestrian,Safety assessment
Trivedi, M.;Trivedi, M.;;
de Camargo, I.L.;de Camargo, I.L.;;Friction wheels,Planetary ball mill,DFMA,Design
Erbereli, R.;Erbereli, R.;;Friction wheels,Planetary ball mill,DFMA,Design
Lovo, J.F.P.;Lovo, J.F.P.;;Friction wheels,Planetary ball mill,DFMA,Design
Fortulan, C.A.;Fortulan, C.A.;;Robotics,Planetary ball mill,Friction wheels,Wheelchairs,Biomechanics,DFMA,Propulsion,Mobility,Design
Tinós, R.;Tinós, R.;;Lexicographic approach,Evolutionary combinatorial optimization,Artificial changes,Articulation points,NK landscapes,Partition crossover,Traveling Salesman Problem,Dynastic potential,Gray box optimization,Recombination Operators,Genetic algorithms,Gray-box optimization,genetic algorithms (GAs),Heuristic search,Genetic Algorithms,multiobjective optimization,Partition crossover. local search,Multi-objective genetic algorithm,Recombination operator,Pseudo-Boolean optimization,Clustering,Evolutionary dynamic optimization,Genetic code,genetic algorithm,Evolution strategies,complex networks,Hybrid genetic algorithms,MAX-kSAT,Combinatorial Optimization,Feature learning
Yang, S.;Yang, S.;;Evolutionary dynamic optimization,Artificial changes,Evolution strategies,Genetic algorithms
da Silva, R.R.O.;da Silva, R.R.O.;;Multi-dimensional data,Similarity trees,Multi-scale visualization,Image and text visualization
Paiva, J.G.S.;Paiva, J.G.S.;;Multi-dimensional data,Similarity trees,Multi-scale visualization,Image and text visualization
Rolli, F.P.;Rolli, F.P.;;Multi-dimensional data,Similarity trees,Multi-scale visualization,Image and text visualization
Silva, W.S.;Silva, W.S.;Affective Computing,Serious Games,Gametherapy,Virtual Reality,Natural Interaction,Virtual Rehabilitation;MLP,Wound images,DBSCAN,Superpixels
Jasbick, D.L.;Jasbick, D.L.;;MLP,Wound images,DBSCAN,Superpixels
Wilson, R.E.;Wilson, R.E.;;MLP,Wound images,DBSCAN,Superpixels
De Oliveira, D.;De Oliveira, D.;;MLP,Wound images,DBSCAN,Superpixels
Sergio, M.P.;Sergio, M.P.;;Bibliographical Review,Semantic Analysis,LDA
Costa, T.D.S.;Costa, T.D.S.;;Bibliographical Review,Semantic Analysis,LDA
Pessoa, M.S.D.P.;Pessoa, M.S.D.P.;;Bibliographical Review,Semantic Analysis,LDA
Martins, P.S.;Martins, P.S.;;Complex networks,Bibliographical Review,Information Systems,Semantic analysis,Concept map,UML Modeling,LDA,Semantic Analysis,Association analysis,Text mining,Knoweledge Aquisition,Use Cases,Knowledge acquisition
Coutinho, L.R.;Coutinho, L.R.;;Interoperability.,Multiagent systems.,Organizational models
Boissier, O.;Boissier, O.;;Interoperability.,Multiagent systems.,Organizational models
Sichman, J.S.;Sichman, J.S.;;Interoperability.,Software engineering,Multi-objective Evolutionary Algorithms,Enforcement system,Normative Multiagent Systems,planning autonomy,autonomy,Agent organizations,Organizational models,Multi-agent systems,Multiagent systems.,organizations,Hyper-heuristics,Agent cooperation,Autonomy,Voting methods,MOISE
Matias, L.P.N.;Matias, L.P.N.;;
Sons, M.;Sons, M.;;
Souza, J.R.;Souza, J.R.;;
Stiller, C.;Stiller, C.;;recognition,road user,behavior,prediction,intention,estimation,crossing,trajectory,pedestrian
Cunha, J.C.;Cunha, J.C.;;
Branco, K.;Branco, K.;;
Lauer, M.;Lauer, M.;;recognition,road user,behavior,prediction,intention,estimation,crossing,trajectory,pedestrian
Santos, L.C.M.C.;Santos, L.C.M.C.;;Vulnerability Detection,Agile Methods,Survey,Software Development,Methods and software quality and service models
Prado, E.P.V.;Prado, E.P.V.;;Vulnerability Detection,Agile Methods,Survey,Software Development,Methods and software quality and service models
Chaim, M.L.;Chaim, M.L.;Affective Computing,Serious Games,Virtual Reality,Affective Adaptation,Virtual Rehabilitation;Essential branches,Mutation testing,Agile Methods,Tests,Software Development,Data flow,Fault Localization,Minimal mutants,Vulnerability Detection,Contextual information,Spectrum-based fault localization,Visual Metaphor,Code structure,Control-flow,Method-level spectrum,Spectrum based,Tool,Debugging,Structural testing,Debugging Tools,Methods and software quality and service models,Visualization of debugging information,Fault localization,Visualization Tools,Survey,Automated debugging
Gomes, T.J.G.;Gomes, T.J.G.;;Gamification,Attention Deficit Hyperactivity Disorder,Computersin Education
Dos Santos, W.O.;Dos Santos, W.O.;;Gamification,Attention Deficit Hyperactivity Disorder,Computersin Education
Marques, L.B.;Marques, L.B.;;Gamification,Attention Deficit Hyperactivity Disorder,Computersin Education
Da Silva Brito, P.H.;Da Silva Brito, P.H.;;Gamification,Attention Deficit Hyperactivity Disorder,Computersin Education
Vasques, D.G.;Vasques, D.G.;;Complex networks,Information Systems,Semantic analysis,Concept map,UML Modeling,Association analysis,Text mining,Knoweledge Aquisition,Use Cases,Knowledge acquisition
Galindo, J.F.;Galindo, J.F.;;Information Systems,Knoweledge Aquisition,Use Cases,UML Modeling
Dos Santos, G.S.;Dos Santos, G.S.;;Information Systems,Knoweledge Aquisition,Use Cases,UML Modeling
Garcia-Nunes, P.I.;Garcia-Nunes, P.I.;;Information Systems,Knoweledge Aquisition,Use Cases,UML Modeling
Sanches, S.R.R.;Sanches, S.R.R.;;Background subtraction,Algorithm evaluation,Challenging situation,Foreground extraction
Oliveira, C.;Oliveira, C.;;Background subtraction,Algorithm evaluation,Challenging situation,Foreground extraction
Freire, V.;Freire, V.;;Background subtraction,Algorithm evaluation,Challenging situation,Foreground extraction
Rizo, E.H.;Rizo, E.H.;;Process development,Widgets identifcation,Mutation records,Aria,Automatic identification of widgets,Drop-down menu widget,Fly-out menus,Web accessibility,Machine learning,Widgets
De Mattos Fortes, R.P.;De Mattos Fortes, R.P.;;Process development,Human-computer interaction,Mobile devices,Older Adults,Machine learning,HHS,Web Usability,Widgets identifcation,Mutation records,WCAG,Evaluation of Web Accessibility and Usability,Web accessibility,Citizen Observatory,Web navigation menu,Aria,Accessibility,Perception,Developers,Web Accessibility,User-centered Design,Survey,Usability,Evaluation Method
Antonelli, H.L.;Antonelli, H.L.;;Process development,Widgets identifcation,Mutation records,Web Accessibility,Web navigation menu,Aria,Automatic identification of widgets,Drop-down menu widget,Fly-out menus,Accessibility,Mobile devices,Survey,Web accessibility,Usability,Machine learning,Perception,Widgets,Developers
Watanabe, W.M.;Watanabe, W.M.;;Process development,Widgets identifcation,Mutation records,Web Accessibility,Web navigation menu,Aria,Automatic identification of widgets,Drop-down menu widget,Fly-out menus,Accessibility,Mobile devices,Survey,Web accessibility,Usability,Machine learning,Perception,Widgets,Developers
dos Santos Gonzaga, A.;dos Santos Gonzaga, A.;;Complex data,Database,Similarity comparison,Genetic data,Remote sensing images,Relational division
Cordeiro, R.L.F.;Cordeiro, R.L.F.;;Feature Extraction,Database,Genetic data,Complex Data,Ontology,Similarity comparison,Similarity Comparison,Social Networks of Games,Player Modeling,Data Streams,Public Tendering,NDVI Time Series,Classification,Data Mining,Complex data,Metric Space,Remote sensing images,Relational division,Division Operator,Relational Databases
Higa, F.Y.G.;Higa, F.Y.G.;;
Lahr, G.J.G.;Lahr, G.J.G.;;
