ID;Label;KeywordsB2018;KeywordsA2018
Palacios, C.;Palacios, C.;Meteorological measurements,Binarization,Morphological operators,Filters,Mathematical modeling;
Benegas, B.;Benegas, B.;Meteorological measurements,Binarization,Morphological operators,Filters,Mathematical modeling;
Royg, G.;Royg, G.;monitoring wells,optimization,leakage;
Nogues, J.P.;Nogues, J.P.;monitoring wells,optimization,leakage;
Pintos, J.M.;Pintos, J.M.;Service Measurement Index,ISO 9126,Cloud Computing,Platform as a Service,Evaluation Framework;
Castillo, C.N.;Castillo, C.N.;Service Measurement Index,ISO 9126,Elastic voice over IP,Kamailio,OpenStack,Cloud Computing,Platform as a Service,Evaluation Framework,Infrastructure-as-a-service;
Riveros, C.;Riveros, C.;Morphological Mathematics,Dilation,Loewner Order,Color Images,Erosion;
Morel, H.;Morel, H.;Morphological Mathematics,Dilation,Loewner Order,Color Images,Erosion;
Gonzalez, F.;Gonzalez, F.;Artificial Intelligence,Grid Computing,Multiobjective Optimization Problems,Non-intrusive Computing,Peer-to-Peer Systems,Metaheuristics;
Ortigoza, J.;Ortigoza, J.;Virtual Machine Placement,Workload Generation,Dynamic Environments,Cloud Computing;
Caballero, D.;Caballero, D.;Matrix converters,Predictive control,Fixed-frequency modulation,Renewable energy systems,Multiphase induction generator,power control,predictive control,renewable energy systems;
Araujo-Vargas, I.;Araujo-Vargas, I.;power control,predictive control,renewable energy systems,Fixed-frequency modulation;
Jácome-Guerrero, S.P.;Jácome-Guerrero, S.P.;MDE,Model-driven engineering,Metrics,Tourism,Customization,ISO/IEC 9126,Usability,Ecore,DSL;
Salazar-Grandes, M.C.;Salazar-Grandes, M.C.;MDE,Model-driven engineering,Metrics,Tourism,Customization,ISO/IEC 9126,Usability,Ecore,DSL;
Bedón-Salazar, E.P.;Bedón-Salazar, E.P.;MDE,Model-driven engineering,Metrics,Tourism,Customization,ISO/IEC 9126,Usability,Ecore,DSL;
Ferreira, R.;Ferreira, R.;Optimization,Virtual machine placement,Experimental comparison,Online algorithms,Cloud computing;
Benitez, W.;Benitez, W.;quadrotor,control theory,quaternions,aerial electrical lines,visual inspection;
Bogado, Y.;Bogado, Y.;quadrotor,control theory,quaternions,aerial electrical lines,visual inspection;
Guerrero, A.;Guerrero, A.;quadrotor,control theory,quaternions,aerial electrical lines,visual inspection;
Toral, S.;Toral, S.;Ontology,Intelligent transportation systems,Collaboration,Statistical data analysis,Distributed systems;
Ariza, T.;Ariza, T.;Ontology,Intelligent transportation systems,Collaboration,Statistical data analysis,Distributed systems;
Chamorro, V.G.;Chamorro, V.G.;OpenStack,Kamailio,Elastic voice over IP,Infrastructure-as-a-service;
Chamorro, L.;Chamorro, L.;Optimization,Genetic Algorithm,Virtual Machine Placement,Cloud Brokering,Cloud Computing;
Arevalos, S.;Arevalos, S.;Auction-based Resource Provisioning,Cloud Pricing,Spot Instances,Prediction,Cloud Computing;
Lobo, J.;Lobo, J.;IED,SCADA,Electrical Substations,IEC 60870-5-101,IEC 61850,Gateway;
Cuenca, M.;Cuenca, M.;IED,SCADA,Electrical Substations,IEC 60870-5-101,IEC 61850,Gateway;
Franco Lugo, M.J.;Franco Lugo, M.J.;e-Learning,Clustering algorithms,Sequence of educational content,Ant Colony Optimization;
Espinoza, E.R.;Espinoza, E.R.;e-Learning,Clustering algorithms,Sequence of educational content,Ant Colony Optimization;
Muñoz, J.;Muñoz, J.;Predictive control,Reactive power compensation,Cascade H-bridge converter;
Arias-Michel, R.;Arias-Michel, R.;;
Schaerer, C.;Schaerer, C.;;
Tilería, M.;Tilería, M.;Virtual Optical Network Embedding,Virtual Network Embedding,Traffic Grooming,Network Virtualization,Optical Networks;
Yu, A.;Yu, A.;Virtual Optical Network Embedding,Virtual Network Embedding,Traffic Grooming,Network Virtualization,Optical Networks;
Aceval, C.;Aceval, C.;VNE,virtual network embedding,network virtualization,ILP,multi-objective optimization;
Franco, V.;Franco, V.;VNE,virtual network embedding,network virtualization,ILP,multi-objective optimization;
Arteta, A.;Arteta, A.;MultiObjective Evolutionary Algorithm,fairness,hose model,Robust network design,MultiObjective Optimization Problem,price of robustness;
Flor, S.A.;Flor, S.A.;Auction-based Resource Provisioning,Taxonomy,Spot Instances,Cloud Computing,Cloud Broker;
Pires, F.L.;Pires, F.L.;Auction-based Resource Provisioning,Taxonomy,Spot Instances,Cloud Computing,Cloud Broker;
Riquelme, N.;Riquelme, N.;;
Fernández, R.;Fernández, R.;Kinect,Human-Computer Interaction,Early Childhood Education,Pre-school;
Jarmila, L.;Jarmila, L.;;
Brítez, G.;Brítez, G.;;
Giménez, J.;Giménez, J.;Web Applications,HTTP,Anomalies,Attacks,Intrusion Detection,Vulnerabilities;
Cappo, C.;Cappo, C.;Thresholding,Web Applications,Anomaly detector,HTTP,Best approximation method,Anomalies,Attacks,2D Haar wavelet transform,Intrusion Detection,Vulnerabilities;
Correa, D.N.L.;Correa, D.N.L.;Machine Learning,Melanoma,Image Processing,Automatic Diagnosis;
Paniagua, L.R.B.;Paniagua, L.R.B.;Machine Learning,Melanoma,Image Processing,Automatic Diagnosis;
Toledo, L.A.S.;Toledo, L.A.S.;Machine Learning,Melanoma,Image Processing,Automatic Diagnosis;
Núñez, T.;Núñez, T.;Quality of Service (QoS),Many-Objective Optimization,Multi-Objective Ant Colony System (MOACS),Routing and Wavelength Assignment (RWA),Wavelength Division Multiplexing (WDM),Multi-Objective Optimization;
Ayala, V.;Ayala, V.;Quality of Service (QoS),Many-Objective Optimization,Multi-Objective Ant Colony System (MOACS),Routing and Wavelength Assignment (RWA),Wavelength Division Multiplexing (WDM),Multi-Objective Optimization;
Poletti, M.;Poletti, M.;;
Legal, H.;Legal, H.;;
Barua, C.;Barua, C.;;
Brizuela, M.A.;Brizuela, M.A.;Entropy,SMPSO,Contrast Enhancement,Multi-objective Optimization,CLAHE,SSIM;
Kozakevicius, A.;Kozakevicius, A.;Thresholding,Anomaly detector,Best approximation method,2D Haar wavelet transform;
Mozzaquatro, B.A.;Mozzaquatro, B.A.;Thresholding,Anomaly detector,Best approximation method,2D Haar wavelet transform;
Nunes, R.C.;Nunes, R.C.;Thresholding,Anomaly detector,Best approximation method,2D Haar wavelet transform;
Cañete, V.;Cañete, V.;Genetic programming,Power distribution network,Dimensionality reduction,Linear genetic programming,Energy forecasting;
Hernández, N.;Hernández, N.;Genetic programming,Power distribution network,Dimensionality reduction,Linear genetic programming,Energy forecasting;
Monzón, H.;Monzón, H.;Multi-objective evolutionary algorithms,Spectral clustering,Dimensionality reduction,Principal component analysis;
Ihara, D.;Ihara, D.;Memetic Algorithm,Virtual Machine Placement,Many-Objective Optimization,Cloud Computing;
Pirez, F.L.;Pirez, F.L.;Memetic Algorithm,Virtual Machine Placement,Many-Objective Optimization,Cloud Computing;
Torres, P.J.;Torres, P.J.;Adaptive,Ritz values,Block algorithms,Block Conjugate Gradients;
Bhaya, A.;Bhaya, A.;Adaptive,Ritz values,Block algorithms,Block Conjugate Gradients;
López Pires, F.;López Pires, F.;Many-objective Optimization,Virtual Machine Placement,Virtualization,Cloud Computing,Datacenter;
